run_id,status,result,dataset,model,embedding,n_Gain,n_Start,run,last_cycle
GFP_georgiev_fnn_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,GFP,fnn,georgiev,100,100,6,6
RASK_blosum90_fnn_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,RASK,fnn,blosum90,50,100,2,8
RASK_blosum90_rf_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,RASK,rf,blosum90,100,200,3,14
YAP1_blosum50_linear_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,YAP1,linear,blosum50,20,200,5,4
YAP1_blosum50_linear_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,YAP1,linear,blosum50,50,500,4,7
RASK_one_hot_elastic_net_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,RASK,elastic_net,one_hot,10,100,4,21
YAP1_georgiev_linear_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,YAP1,linear,georgiev,10,3000,1,3
YAP1_one_hot_rf_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,YAP1,rf,one_hot,100,100,9,1
YAP1_one_hot_fnn_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,YAP1,fnn,one_hot,50,200,8,7
GFP_blosum50_linear_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,GFP,linear,blosum50,50,1000,9,1
GFP_one_hot_lightgbm_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,GFP,lightgbm,one_hot,10,500,2,17
YAP1_one_hot_fnn_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,YAP1,fnn,one_hot,20,500,9,11
GFP_blosum90_lightgbm_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run3,running,open,GFP,lightgbm,blosum90,100,1000,3,11
RASK_one_hot_fnn_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,RASK,fnn,one_hot,10,3000,4,33
RASK_georgiev_svr_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,RASK,svr,georgiev,20,1000,2,13
PHOT_georgiev_fnn_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,PHOT,fnn,georgiev,20,3000,8,14
PHOT_blosum90_rf_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,PHOT,rf,blosum90,100,200,10,31
GFP_one_hot_svr_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,GFP,svr,one_hot,10,3000,7,1
GFP_blosum90_lightgbm_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,GFP,lightgbm,blosum90,100,200,4,1
PHOT_one_hot_svr_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,PHOT,svr,one_hot,20,100,10,14
YAP1_georgiev_fnn_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,YAP1,fnn,georgiev,50,1000,4,3
GFP_blosum50_linear_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,GFP,linear,blosum50,10,1000,1,11
RASK_blosum50_elastic_net_nGain10_nStart200_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,RASK,elastic_net,blosum50,10,200,1,27
GFP_blosum50_lightgbm_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run2,running,open,GFP,lightgbm,blosum50,100,1000,2,27
RASK_blosum50_fnn_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,RASK,fnn,blosum50,100,100,9,2
GFP_blosum50_lightgbm_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,GFP,lightgbm,blosum50,10,500,8,17
PHOT_blosum90_rf_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,PHOT,rf,blosum90,20,200,2,40
PHOT_blosum90_rf_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,PHOT,rf,blosum90,50,500,3,28
YAP1_georgiev_lightgbm_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,YAP1,lightgbm,georgiev,10,3000,10,4
YAP1_georgiev_linear_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,YAP1,linear,georgiev,50,3000,9,25
RASK_one_hot_rf_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,RASK,rf,one_hot,100,200,1,2
PHOT_blosum50_elastic_net_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,PHOT,elastic_net,blosum50,10,3000,7,15
GFP_one_hot_fnn_nGain10_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,GFP,fnn,one_hot,10,200,2,6
YAP1_blosum90_elastic_net_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,YAP1,elastic_net,blosum90,20,500,5,1
YAP1_blosum90_rf_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,YAP1,rf,blosum90,20,100,7,9
GFP_georgiev_rf_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,GFP,rf,georgiev,10,3000,8,3
YAP1_one_hot_svr_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,YAP1,svr,one_hot,10,3000,3,1
YAP1_blosum90_elastic_net_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,YAP1,elastic_net,blosum90,50,200,4,4
YAP1_blosum50_linear_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,YAP1,linear,blosum50,20,3000,5,10
YAP1_one_hot_elastic_net_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,YAP1,elastic_net,one_hot,20,100,8,4
PHOT_blosum90_svr_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run1,running,open,PHOT,svr,blosum90,100,200,1,16
GFP_blosum90_lightgbm_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,GFP,lightgbm,blosum90,20,100,9,11
RASK_georgiev_rf_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run6,running,open,RASK,rf,georgiev,10,3000,6,10
YAP1_one_hot_lightgbm_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,YAP1,lightgbm,one_hot,10,100,4,5
RASK_blosum50_linear_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,RASK,linear,blosum50,20,500,5,10
RASK_blosum50_linear_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,RASK,linear,blosum50,50,200,4,10
YAP1_georgiev_rf_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,YAP1,rf,georgiev,20,1000,10,27
PHOT_blosum50_svr_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run7,running,open,PHOT,svr,blosum50,20,3000,7,5
YAP1_blosum90_fnn_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,YAP1,fnn,blosum90,100,3000,6,8
GFP_one_hot_elastic_net_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,GFP,elastic_net,one_hot,100,100,8,4
PHOT_blosum90_rf_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,PHOT,rf,blosum90,10,100,1,24
GFP_one_hot_svr_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,GFP,svr,one_hot,20,3000,1,1
RASK_one_hot_fnn_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,RASK,fnn,one_hot,10,500,2,15
RASK_georgiev_svr_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,RASK,svr,georgiev,10,1000,4,11
RASK_blosum50_elastic_net_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,RASK,elastic_net,blosum50,20,100,2,15
RASK_one_hot_fnn_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,RASK,fnn,one_hot,20,3000,2,10
RASK_blosum50_rf_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,RASK,rf,blosum50,50,3000,4,13
GFP_blosum90_elastic_net_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,GFP,elastic_net,blosum90,100,100,2,4
GFP_georgiev_linear_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,GFP,linear,georgiev,10,100,9,14
PHOT_georgiev_rf_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,PHOT,rf,georgiev,100,500,9,23
GFP_blosum50_svr_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,GFP,svr,blosum50,50,1000,3,3
YAP1_blosum90_rf_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,YAP1,rf,blosum90,50,3000,8,5
YAP1_blosum90_lightgbm_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,YAP1,lightgbm,blosum90,10,1000,9,2
RASK_georgiev_lightgbm_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,RASK,lightgbm,georgiev,100,500,5,21
RASK_blosum90_linear_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,RASK,linear,blosum90,100,100,5,10
PHOT_blosum90_elastic_net_nGain10_nStart200_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,PHOT,elastic_net,blosum90,10,200,3,12
PHOT_georgiev_fnn_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,PHOT,fnn,georgiev,20,100,9,14
YAP1_one_hot_fnn_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,YAP1,fnn,one_hot,100,200,7,18
PHOT_blosum90_lightgbm_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run6,running,open,PHOT,lightgbm,blosum90,100,1000,6,18
GFP_blosum50_linear_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,GFP,linear,blosum50,20,1000,7,17
PHOT_blosum50_fnn_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,PHOT,fnn,blosum50,20,500,10,11
GFP_georgiev_svr_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,GFP,svr,georgiev,50,100,8,9
YAP1_one_hot_lightgbm_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,YAP1,lightgbm,one_hot,50,500,6,10
GFP_blosum50_lightgbm_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,GFP,lightgbm,blosum50,100,3000,8,1
YAP1_blosum50_linear_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,YAP1,linear,blosum50,10,3000,3,2
YAP1_one_hot_lightgbm_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,YAP1,lightgbm,one_hot,20,200,7,14
PHOT_georgiev_lightgbm_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,PHOT,lightgbm,georgiev,100,200,4,28
YAP1_one_hot_svr_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,YAP1,svr,one_hot,20,3000,5,15
GFP_one_hot_lightgbm_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,GFP,lightgbm,one_hot,100,100,3,4
PHOT_georgiev_rf_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,PHOT,rf,georgiev,20,3000,10,28
GFP_blosum90_fnn_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,GFP,fnn,blosum90,50,1000,7,5
RASK_one_hot_linear_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,RASK,linear,one_hot,100,200,2,10
YAP1_blosum90_elastic_net_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,YAP1,elastic_net,blosum90,100,3000,5,1
PHOT_blosum50_elastic_net_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,PHOT,elastic_net,blosum50,20,3000,1,10
PHOT_one_hot_svr_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,PHOT,svr,one_hot,100,500,6,15
PHOT_one_hot_lightgbm_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,PHOT,lightgbm,one_hot,10,3000,9,19
RASK_one_hot_elastic_net_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,RASK,elastic_net,one_hot,50,1000,7,5
GFP_one_hot_rf_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,GFP,rf,one_hot,100,500,1,1
GFP_blosum90_lightgbm_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,GFP,lightgbm,blosum90,100,3000,9,1
GFP_one_hot_fnn_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,GFP,fnn,one_hot,20,100,1,15
YAP1_blosum90_rf_nGain10_nStart200_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,YAP1,rf,blosum90,10,200,4,28
GFP_one_hot_fnn_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,GFP,fnn,one_hot,100,200,3,5
YAP1_georgiev_lightgbm_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,YAP1,lightgbm,georgiev,10,3000,6,2
GFP_blosum50_rf_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run7,running,open,GFP,rf,blosum50,10,3000,7,4
YAP1_blosum50_svr_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,YAP1,svr,blosum50,100,3000,8,1
GFP_georgiev_lightgbm_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,GFP,lightgbm,georgiev,50,3000,10,1
RASK_blosum50_svr_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,RASK,svr,blosum50,50,500,9,1
RASK_blosum90_fnn_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,RASK,fnn,blosum90,50,500,7,12
GFP_georgiev_fnn_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,GFP,fnn,georgiev,100,500,3,1
GFP_blosum50_linear_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,GFP,linear,blosum50,20,3000,6,13
RASK_blosum90_fnn_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,RASK,fnn,blosum90,20,200,6,24
RASK_blosum50_svr_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,RASK,svr,blosum50,20,200,8,10
GFP_blosum90_elastic_net_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,GFP,elastic_net,blosum90,50,200,2,8
PHOT_blosum90_fnn_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,PHOT,fnn,blosum90,50,200,1,25
YAP1_blosum90_lightgbm_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,YAP1,lightgbm,blosum90,10,3000,8,3
YAP1_blosum90_rf_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,YAP1,rf,blosum90,50,1000,9,37
GFP_blosum50_svr_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,GFP,svr,blosum50,50,3000,2,1
GFP_georgiev_lightgbm_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,GFP,lightgbm,georgiev,50,200,8,4
PHOT_blosum90_rf_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,PHOT,rf,blosum90,100,3000,1,27
GFP_georgiev_lightgbm_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,GFP,lightgbm,georgiev,20,500,9,3
RASK_blosum90_svr_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,RASK,svr,blosum90,50,100,10,6
GFP_blosum90_elastic_net_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,GFP,elastic_net,blosum90,20,500,3,8
GFP_blosum90_rf_nGain10_nStart200_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,GFP,rf,blosum90,10,200,9,15
RASK_blosum50_rf_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,RASK,rf,blosum50,50,1000,5,3
RASK_one_hot_fnn_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,RASK,fnn,one_hot,20,1000,3,16
GFP_georgiev_elastic_net_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,GFP,elastic_net,georgiev,20,100,9,2
GFP_one_hot_lightgbm_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,GFP,lightgbm,one_hot,10,100,7,17
RASK_georgiev_svr_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,RASK,svr,georgiev,10,3000,5,10
YAP1_blosum90_svr_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,YAP1,svr,blosum90,50,500,5,9
RASK_one_hot_elastic_net_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,RASK,elastic_net,one_hot,10,500,1,10
YAP1_blosum50_linear_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,YAP1,linear,blosum50,50,100,1,13
YAP1_blosum90_svr_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,YAP1,svr,blosum90,20,200,4,2
PHOT_one_hot_fnn_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,PHOT,fnn,one_hot,20,200,9,12
YAP1_blosum50_svr_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,YAP1,svr,blosum50,100,1000,9,1
PHOT_blosum90_svr_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run8,running,open,PHOT,svr,blosum90,20,500,8,1
YAP1_georgiev_lightgbm_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,YAP1,lightgbm,georgiev,10,1000,7,4
PHOT_one_hot_fnn_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,PHOT,fnn,one_hot,50,500,8,10
RASK_georgiev_rf_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run1,running,open,RASK,rf,georgiev,20,1000,1,35
GFP_blosum90_lightgbm_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,GFP,lightgbm,blosum90,100,1000,8,1
RASK_one_hot_elastic_net_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,RASK,elastic_net,one_hot,50,3000,6,1
PHOT_one_hot_lightgbm_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,PHOT,lightgbm,one_hot,10,1000,8,32
YAP1_blosum90_elastic_net_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,YAP1,elastic_net,blosum90,100,1000,4,1
RASK_blosum50_elastic_net_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,RASK,elastic_net,blosum50,20,100,10,16
GFP_blosum90_fnn_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,GFP,fnn,blosum90,50,3000,6,11
GFP_blosum90_svr_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,GFP,svr,blosum90,50,500,1,5
YAP1_one_hot_svr_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,YAP1,svr,one_hot,20,1000,4,12
YAP1_blosum50_linear_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,YAP1,linear,blosum50,10,1000,2,1
PHOT_blosum50_svr_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,PHOT,svr,blosum50,100,1000,4,14
YAP1_blosum50_fnn_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,YAP1,fnn,blosum50,10,100,9,27
GFP_blosum50_lightgbm_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,GFP,lightgbm,blosum50,100,500,3,7
YAP1_blosum90_svr_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,YAP1,svr,blosum90,10,100,7,8
GFP_one_hot_svr_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,GFP,svr,one_hot,20,200,10,3
YAP1_georgiev_linear_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,YAP1,linear,georgiev,50,1000,8,20
RASK_one_hot_elastic_net_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,RASK,elastic_net,one_hot,50,100,3,5
YAP1_blosum50_linear_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,YAP1,linear,blosum50,10,500,3,1
GFP_georgiev_elastic_net_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,GFP,elastic_net,georgiev,100,3000,7,1
PHOT_georgiev_elastic_net_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,PHOT,elastic_net,georgiev,100,100,7,10
YAP1_blosum50_svr_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,YAP1,svr,blosum50,100,500,4,2
GFP_blosum50_elastic_net_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,GFP,elastic_net,blosum50,100,3000,10,2
PHOT_blosum50_svr_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,PHOT,svr,blosum50,100,100,2,11
YAP1_one_hot_linear_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,YAP1,linear,one_hot,100,100,7,1
GFP_one_hot_lightgbm_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,GFP,lightgbm,one_hot,20,200,4,3
YAP1_georgiev_fnn_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,YAP1,fnn,georgiev,50,3000,5,4
GFP_one_hot_lightgbm_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,GFP,lightgbm,one_hot,50,500,5,6
YAP1_blosum50_elastic_net_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,YAP1,elastic_net,blosum50,100,200,3,3
PHOT_georgiev_linear_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,PHOT,linear,georgiev,10,100,8,32
RASK_blosum50_elastic_net_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,RASK,elastic_net,blosum50,100,500,6,4
